epoch,learning_rate,loss,triplet_semihard_loss_vectorized,val_loss,val_triplet_semihard_loss_vectorized
104,9.999999747378752e-05,0.15085652470588684,0.15085652470588684,0.14137910306453705,0.1413622945547104
105,9.999999747378752e-05,0.15122735500335693,0.15122735500335693,0.14125995337963104,0.14127561450004578
106,9.999999747378752e-05,0.15101394057273865,0.15101394057273865,0.1417350471019745,0.14170637726783752
107,9.999999747378752e-05,0.15077649056911469,0.15077649056911469,0.14108669757843018,0.14110399782657623
108,9.999999747378752e-05,0.15054596960544586,0.15054596960544586,0.14090746641159058,0.14091557264328003
109,9.999999747378752e-05,0.15133783221244812,0.15133783221244812,0.14139865338802338,0.1413603127002716
110,9.999999747378752e-05,0.15040092170238495,0.15040092170238495,0.14184719324111938,0.14180408418178558
111,9.999999747378752e-05,0.15034213662147522,0.15034213662147522,0.1405356079339981,0.1405205875635147
112,9.999999747378752e-05,0.15048295259475708,0.15048295259475708,0.14111070334911346,0.14106781780719757
113,9.999999747378752e-05,0.15044443309307098,0.15044443309307098,0.14199119806289673,0.14197111129760742
114,9.999999747378752e-05,0.14967000484466553,0.14967000484466553,0.14092783629894257,0.14094573259353638
115,9.999999747378752e-05,0.15043628215789795,0.15043628215789795,0.14072063565254211,0.14070720970630646
116,9.999999747378752e-05,0.15027526021003723,0.15027526021003723,0.14063520729541779,0.14068938791751862
117,9.999999747378752e-05,0.1508404165506363,0.1508404165506363,0.14077427983283997,0.14077496528625488
118,9.999999747378752e-05,0.15066130459308624,0.15066130459308624,0.14199496805667877,0.1420232206583023
119,9.999999747378752e-05,0.1494249403476715,0.1494249403476715,0.14183439314365387,0.14180760085582733
120,9.999999747378752e-05,0.15046754479408264,0.15046754479408264,0.13936415314674377,0.13936376571655273
121,9.999999747378752e-05,0.14965806901454926,0.14965806901454926,0.13972322642803192,0.13973654806613922
122,9.999999747378752e-05,0.14995595812797546,0.14995595812797546,0.14063706994056702,0.14059433341026306
123,9.999999747378752e-05,0.14891621470451355,0.14891621470451355,0.13836199045181274,0.13836179673671722
124,9.999999747378752e-05,0.1498553454875946,0.1498553454875946,0.14155776798725128,0.14151474833488464
125,9.999999747378752e-05,0.14949116110801697,0.14949116110801697,0.1402812898159027,0.14027909934520721
126,9.999999747378752e-05,0.14980734884738922,0.14980734884738922,0.14067129790782928,0.14065827429294586
127,9.999999747378752e-05,0.1491573303937912,0.1491573303937912,0.13845698535442352,0.13846886157989502
128,9.999999747378752e-05,0.14927071332931519,0.14927071332931519,0.13951651751995087,0.13947758078575134
129,9.999999747378752e-05,0.1490577906370163,0.1490577906370163,0.1387450098991394,0.138702854514122
130,9.999999747378752e-05,0.14897307753562927,0.14897307753562927,0.1410094052553177,0.14102333784103394
131,9.999999747378752e-05,0.14954721927642822,0.14954721927642822,0.14112161099910736,0.14113707840442657
132,9.999999747378752e-05,0.149469256401062,0.149469256401062,0.13928143680095673,0.1392391175031662
133,9.999999747378752e-05,0.14986571669578552,0.14986571669578552,0.14064669609069824,0.14062471687793732
134,9.999999747378752e-05,0.14940141141414642,0.14940141141414642,0.13943716883659363,0.13942304253578186
135,9.999999747378752e-05,0.14866416156291962,0.14866416156291962,0.13807915151119232,0.13803718984127045
136,9.999999747378752e-05,0.14859992265701294,0.14859992265701294,0.14042985439300537,0.14044097065925598
137,9.999999747378752e-05,0.1491783857345581,0.1491783857345581,0.13732470571994781,0.1373152881860733
138,9.999999747378752e-05,0.14900711178779602,0.14900711178779602,0.13897767663002014,0.1389952152967453
139,9.999999747378752e-05,0.14876772463321686,0.14876772463321686,0.13873548805713654,0.13873381912708282
140,9.999999747378752e-05,0.1487932801246643,0.1487932801246643,0.13839685916900635,0.1383548080921173
141,9.999999747378752e-05,0.14919538795948029,0.14919538795948029,0.13926850259304047,0.13928517699241638
142,9.999999747378752e-05,0.14771988987922668,0.14771988987922668,0.1396358460187912,0.1396484673023224
143,9.999999747378752e-05,0.14872023463249207,0.14872023463249207,0.1368434578180313,0.13680186867713928
144,9.999999747378752e-05,0.1490446776151657,0.1490446776151657,0.13921186327934265,0.13922517001628876
145,9.999999747378752e-05,0.14777930080890656,0.14777930080890656,0.14031167328357697,0.14032655954360962
146,9.999999747378752e-05,0.14802180230617523,0.14802180230617523,0.14197763800621033,0.14207342267036438
147,9.999999747378752e-05,0.14810948073863983,0.14810948073863983,0.1373722404241562,0.1373644918203354
148,9.999999747378752e-05,0.14805825054645538,0.14805825054645538,0.1387842893600464,0.13877779245376587
149,9.999999747378752e-05,0.14826682209968567,0.14826682209968567,0.13661184906959534,0.13657031953334808
150,9.999999747378752e-05,0.14842480421066284,0.14842480421066284,0.13766613602638245,0.1376776248216629
151,9.999999747378752e-05,0.14840851724147797,0.14840851724147797,0.13788938522338867,0.1378995180130005
152,9.999999747378752e-05,0.14828482270240784,0.14828482270240784,0.138498917222023,0.1384858638048172
153,9.999999747378752e-05,0.14826609194278717,0.14826609194278717,0.13645963370800018,0.13647310435771942
154,9.999999747378752e-05,0.14796361327171326,0.14796361327171326,0.1399417668581009,0.13993926346302032
155,9.999999747378752e-05,0.14763474464416504,0.14763474464416504,0.13918419182300568,0.13921014964580536
156,9.999999747378752e-05,0.14861679077148438,0.14861679077148438,0.14033755660057068,0.14035338163375854
157,9.999999747378752e-05,0.14815272390842438,0.14815272390842438,0.13694140315055847,0.13689978420734406
158,9.999999747378752e-05,0.1471414864063263,0.1471414864063263,0.1379547268152237,0.13797174394130707
159,9.999999747378752e-05,0.1480780690908432,0.1480780690908432,0.137456476688385,0.13746583461761475
160,9.999999747378752e-05,0.14653785526752472,0.14653785526752472,0.13657459616661072,0.1365744024515152
161,9.999999747378752e-05,0.1482205092906952,0.1482205092906952,0.13735175132751465,0.1373623162508011
162,9.999999747378752e-05,0.14802075922489166,0.14802075922489166,0.1381431668996811,0.1381537914276123
163,9.999999747378752e-05,0.14766168594360352,0.14766168594360352,0.13618135452270508,0.13613995909690857
164,9.999999747378752e-05,0.1476791352033615,0.1476791352033615,0.13893625140190125,0.13889402151107788
165,9.999999747378752e-05,0.14741289615631104,0.14741289615631104,0.13598188757896423,0.1359921097755432
166,9.999999747378752e-05,0.14701078832149506,0.14701078832149506,0.13697150349617004,0.13696466386318207
167,9.999999747378752e-05,0.14740659296512604,0.14740659296512604,0.13742594420909882,0.1374262571334839
168,9.999999747378752e-05,0.1470840573310852,0.1470840573310852,0.13687217235565186,0.13685916364192963
169,9.999999747378752e-05,0.14741367101669312,0.14741367101669312,0.1373528391122818,0.13731110095977783
170,9.999999747378752e-05,0.14760537445545197,0.14760537445545197,0.1397462785243988,0.13976222276687622
171,9.999999747378752e-05,0.14732423424720764,0.14732423424720764,0.1370774209499359,0.13709543645381927
172,9.999999747378752e-05,0.14763909578323364,0.14763909578323364,0.13697277009487152,0.1369311362504959
173,9.999999747378752e-05,0.14732074737548828,0.14732074737548828,0.13573645055294037,0.13576224446296692
174,9.999999747378752e-05,0.14673446118831635,0.14673446118831635,0.13599686324596405,0.1359555423259735
175,9.999999747378752e-05,0.1463642567396164,0.1463642567396164,0.13560760021209717,0.1355958878993988
176,9.999999747378752e-05,0.14623801410198212,0.14623801410198212,0.13655948638916016,0.1365380883216858
177,9.999999747378752e-05,0.14786531031131744,0.14786531031131744,0.13697724044322968,0.13700060546398163
178,9.999999747378752e-05,0.14713722467422485,0.14713722467422485,0.1368183046579361,0.13683930039405823
179,9.999999747378752e-05,0.14663565158843994,0.14663565158843994,0.13910967111587524,0.1390673816204071
180,9.999999747378752e-05,0.14634492993354797,0.14634492993354797,0.13535268604755402,0.13535645604133606
181,9.999999747378752e-05,0.147112637758255,0.147112637758255,0.13637638092041016,0.13636213541030884
182,9.999999747378752e-05,0.1467459350824356,0.1467459350824356,0.1349826604127884,0.13495688140392303
183,9.999999747378752e-05,0.14680726826190948,0.14680726826190948,0.1355774700641632,0.1355833113193512
184,9.999999747378752e-05,0.14659333229064941,0.14659333229064941,0.13307039439678192,0.13304689526557922
185,9.999999747378752e-05,0.1465199887752533,0.1465199887752533,0.13440123200416565,0.1343603879213333
186,9.999999747378752e-05,0.14723964035511017,0.14723964035511017,0.13615426421165466,0.1361778825521469
187,9.999999747378752e-05,0.14712107181549072,0.14712107181549072,0.13559851050376892,0.1356039196252823
188,9.999999747378752e-05,0.1468660533428192,0.1468660533428192,0.13601523637771606,0.13599993288516998
189,9.999999747378752e-05,0.1462853103876114,0.1462853103876114,0.13353992998600006,0.13349933922290802
190,9.999999747378752e-05,0.14594212174415588,0.14594212174415588,0.13504567742347717,0.13500463962554932
191,9.999999747378752e-05,0.14714230597019196,0.14714230597019196,0.1344730257987976,0.13443216681480408
192,9.999999747378752e-05,0.1461946666240692,0.1461946666240692,0.13430337607860565,0.13428190350532532
193,9.999999747378752e-05,0.14638368785381317,0.14638368785381317,0.13406917452812195,0.13402843475341797
194,9.999999747378752e-05,0.14679913222789764,0.14679913222789764,0.13533173501491547,0.13529060781002045
195,9.999999747378752e-05,0.1459944248199463,0.1459944248199463,0.13403914868831635,0.13399840891361237
196,9.999999747378752e-05,0.14542675018310547,0.14542675018310547,0.13499777019023895,0.13500916957855225
197,9.999999747378752e-05,0.14611588418483734,0.14611588418483734,0.1344778686761856,0.13449355959892273
198,9.999999747378752e-05,0.14585913717746735,0.14585913717746735,0.13488353788852692,0.13484376668930054
199,9.999999747378752e-05,0.14620183408260345,0.14620183408260345,0.13728581368923187,0.1372566819190979
200,9.999999747378752e-05,0.1460445076227188,0.1460445076227188,0.13533689081668854,0.13535143435001373
201,9.999999747378752e-05,0.1455947309732437,0.1455947309732437,0.1348065882921219,0.134765625
202,9.999999747378752e-05,0.14598233997821808,0.14598233997821808,0.13366451859474182,0.1336749792098999
203,9.999999747378752e-05,0.14606189727783203,0.14606189727783203,0.13554958999156952,0.13550840318202972
204,9.999999747378752e-05,0.14608906209468842,0.14608906209468842,0.13398270308971405,0.13394199311733246
205,9.999999747378752e-05,0.1457516998052597,0.1457516998052597,0.13637638092041016,0.13639290630817413
206,9.999999747378752e-05,0.14583612978458405,0.14583612978458405,0.13410186767578125,0.13406260311603546
207,9.999999747378752e-05,0.14541283249855042,0.14541283249855042,0.13569588959217072,0.13569337129592896
208,9.999999747378752e-05,0.14546535909175873,0.14546535909175873,0.13384541869163513,0.13380475342273712
209,9.999999747378752e-05,0.14589501917362213,0.14589501917362213,0.13338401913642883,0.13340353965759277
210,4.999999873689376e-05,0.1448020190000534,0.1448020190000534,0.13237008452415466,0.1323683112859726
211,4.999999873689376e-05,0.1439213901758194,0.1439213901758194,0.13161900639533997,0.13160471618175507
212,4.999999873689376e-05,0.1447974443435669,0.1447974443435669,0.13180939853191376,0.1317693442106247
213,4.999999873689376e-05,0.14324010908603668,0.14324010908603668,0.13178366422653198,0.13179656863212585
214,4.999999873689376e-05,0.14344319701194763,0.14344319701194763,0.13152919709682465,0.13148923218250275
215,4.999999873689376e-05,0.14365005493164062,0.14365005493164062,0.13241344690322876,0.13243065774440765
216,4.999999873689376e-05,0.14349250495433807,0.14349250495433807,0.13393497467041016,0.13391929864883423
217,4.999999873689376e-05,0.14388114213943481,0.14388114213943481,0.1310473084449768,0.13104932010173798
218,4.999999873689376e-05,0.1438654363155365,0.1438654363155365,0.131822869181633,0.13178281486034393
219,4.999999873689376e-05,0.1435335874557495,0.1435335874557495,0.13258379697799683,0.13259023427963257
220,4.999999873689376e-05,0.14467477798461914,0.14467477798461914,0.13009360432624817,0.13011206686496735
221,4.999999873689376e-05,0.14340099692344666,0.14340099692344666,0.13141652941703796,0.13141146302223206
222,4.999999873689376e-05,0.14325079321861267,0.14325079321861267,0.13196758925914764,0.13195253908634186
223,4.999999873689376e-05,0.14351804554462433,0.14351804554462433,0.13297735154628754,0.13296227157115936
224,4.999999873689376e-05,0.14358584582805634,0.14358584582805634,0.13023123145103455,0.13022851943969727
225,4.999999873689376e-05,0.1432039588689804,0.1432039588689804,0.12933233380317688,0.1293446272611618
226,4.999999873689376e-05,0.14331254363059998,0.14331254363059998,0.131773442029953,0.13176316022872925
227,4.999999873689376e-05,0.14289142191410065,0.14289142191410065,0.1314673274755478,0.1314743459224701
228,4.999999873689376e-05,0.14311295747756958,0.14311295747756958,0.13163496553897858,0.13162744045257568
229,4.999999873689376e-05,0.14319659769535065,0.14319659769535065,0.1308131366968155,0.13081680238246918
230,4.999999873689376e-05,0.14395664632320404,0.14395664632320404,0.13169467449188232,0.1317107230424881
231,4.999999873689376e-05,0.14330153167247772,0.14330153167247772,0.1325989067554474,0.13261263072490692
232,4.999999873689376e-05,0.1441376507282257,0.1441376507282257,0.12944093346595764,0.12942752242088318
233,4.999999873689376e-05,0.1433427929878235,0.1433427929878235,0.13014166057109833,0.13010211288928986
234,4.999999873689376e-05,0.14372822642326355,0.14372822642326355,0.13176193833351135,0.13174615800380707
235,4.999999873689376e-05,0.1439562439918518,0.1439562439918518,0.13102924823760986,0.13106463849544525
236,4.999999873689376e-05,0.14292500913143158,0.14292500913143158,0.1296420395374298,0.12960264086723328
237,4.999999873689376e-05,0.14365200698375702,0.14365200698375702,0.1297534704208374,0.12975259125232697
238,4.999999873689376e-05,0.14286202192306519,0.14286202192306519,0.1314893215894699,0.13150697946548462
239,4.999999873689376e-05,0.14346395432949066,0.14346395432949066,0.13003768026828766,0.13002756237983704
240,4.999999873689376e-05,0.14256909489631653,0.14256909489631653,0.13124845921993256,0.13125450909137726
241,4.999999873689376e-05,0.1429889053106308,0.1429889053106308,0.1325467973947525,0.13256405293941498
242,4.999999873689376e-05,0.14350931346416473,0.14350931346416473,0.13094694912433624,0.13090714812278748
243,4.999999873689376e-05,0.1436145156621933,0.1436145156621933,0.12860943377017975,0.12861506640911102
244,4.999999873689376e-05,0.14305604994297028,0.14305604994297028,0.1304807811975479,0.13048981130123138
245,4.999999873689376e-05,0.14387716352939606,0.14387716352939606,0.13047386705875397,0.13049262762069702
246,4.999999873689376e-05,0.14274939894676208,0.14274939894676208,0.13035395741462708,0.1303567737340927
247,4.999999873689376e-05,0.14336298406124115,0.14336298406124115,0.13121668994426727,0.13123418390750885
248,4.999999873689376e-05,0.14370031654834747,0.14370031654834747,0.1299239993095398,0.1298845261335373
249,4.999999873689376e-05,0.14281626045703888,0.14281626045703888,0.1307874172925949,0.13074767589569092
250,4.999999873689376e-05,0.14235302805900574,0.14235302805900574,0.13037718832492828,0.13039293885231018
251,4.999999873689376e-05,0.14330720901489258,0.14330720901489258,0.13254816830158234,0.13250787556171417
252,4.999999873689376e-05,0.14278613030910492,0.14278613030910492,0.1307302713394165,0.13072071969509125
253,4.999999873689376e-05,0.14357183873653412,0.14357183873653412,0.13082455098628998,0.13082236051559448
254,4.999999873689376e-05,0.14269624650478363,0.14269624650478363,0.130232036113739,0.13021788001060486
255,4.999999873689376e-05,0.14303037524223328,0.14303037524223328,0.13220636546611786,0.13216619193553925
256,4.999999873689376e-05,0.1432074010372162,0.1432074010372162,0.1305127590894699,0.1305025964975357
257,4.999999873689376e-05,0.1427105963230133,0.1427105963230133,0.1314508616924286,0.13143905997276306
258,4.999999873689376e-05,0.14247676730155945,0.14247676730155945,0.12971684336662292,0.1296774297952652
259,4.999999873689376e-05,0.14283786714076996,0.14283786714076996,0.13139313459396362,0.13137245178222656
260,4.999999873689376e-05,0.1432052105665207,0.1432052105665207,0.12950576841831207,0.12949250638484955
261,4.999999873689376e-05,0.14297305047512054,0.14297305047512054,0.12983237206935883,0.12981568276882172
262,4.999999873689376e-05,0.14285245537757874,0.14285245537757874,0.12790939211845398,0.12791204452514648
263,4.999999873689376e-05,0.1426212340593338,0.1426212340593338,0.13074691593647003,0.13076651096343994
264,4.999999873689376e-05,0.1424804925918579,0.1424804925918579,0.12959590554237366,0.1295916885137558
265,4.999999873689376e-05,0.14287222921848297,0.14287222921848297,0.1299431174993515,0.1299036294221878
266,4.999999873689376e-05,0.14364241063594818,0.14364241063594818,0.13108547031879425,0.1310456246137619
267,4.999999873689376e-05,0.1419169306755066,0.1419169306755066,0.12940356135368347,0.1293642371892929
268,4.999999873689376e-05,0.14233939349651337,0.14233939349651337,0.12972469627857208,0.12974023818969727
269,4.999999873689376e-05,0.14232197403907776,0.14232197403907776,0.1296047419309616,0.12962377071380615
270,4.999999873689376e-05,0.1428384929895401,0.1428384929895401,0.13112346827983856,0.1310943365097046
271,4.999999873689376e-05,0.14265652000904083,0.14265652000904083,0.12902162969112396,0.12901221215724945
272,4.999999873689376e-05,0.14272576570510864,0.14272576570510864,0.1298472136259079,0.1298077553510666
273,4.999999873689376e-05,0.14276638627052307,0.14276638627052307,0.1290023922920227,0.1290033608675003
274,4.999999873689376e-05,0.14271582663059235,0.14271582663059235,0.13115935027599335,0.1311744898557663
275,4.999999873689376e-05,0.14275816082954407,0.14275816082954407,0.1278863549232483,0.12784749269485474
276,4.999999873689376e-05,0.1427675038576126,0.1427675038576126,0.129147008061409,0.1291475147008896
277,4.999999873689376e-05,0.14229582250118256,0.14229582250118256,0.13000571727752686,0.13000237941741943
278,4.999999873689376e-05,0.1419338434934616,0.1419338434934616,0.13166001439094543,0.13163384795188904
279,4.999999873689376e-05,0.14277799427509308,0.14277799427509308,0.1291796863079071,0.12914042174816132
280,4.999999873689376e-05,0.14221152663230896,0.14221152663230896,0.13075456023216248,0.13071481883525848
281,4.999999873689376e-05,0.14234057068824768,0.14234057068824768,0.12983213365077972,0.12984895706176758
282,4.999999873689376e-05,0.14269734919071198,0.14269734919071198,0.13057513535022736,0.1305907964706421
283,4.999999873689376e-05,0.14162345230579376,0.14162345230579376,0.13077139854431152,0.13078540563583374
